Genre,NA_Sales,Global_Sales,Critic_Score,User_Score,Rating,Avg_Sale_by_Pub,Avg_Sale_by_Plat,High_Usr_Crt_Score,Avg_Sale_by_Name,Avg_Sale_by_Dev
0.9478989667049332,29.08,40.24,7.55242718446601,7.918430034129696,1.3692083333333318,2.4380400572246037,2.5619387755102028,1,7.4768181818181825,3.00781659388646
0.5956059356966158,15.68,35.52,8.2,8.3,0.5934030612245076,2.4380400572246037,0.6259287338893089,1,1.9845378151260504,3.00781659388646
0.5369776609723951,15.61,32.77,8.0,8.0,0.5934030612245076,2.4380400572246037,0.6259287338893089,1,1.9845378151260504,3.00781659388646
0.6313374066530848,11.27,31.37,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,2.606632653061223,1,5.817222222222222,3.00781659388646
0.4293906810035855,23.2,30.26,7.55242718446601,7.918430034129696,1.3692083333333318,2.4380400572246037,2.606632653061223,1,1.460840336134454,3.00781659388646
0.9478989667049332,11.28,29.8,8.9,8.5,0.5934030612245076,2.4380400572246037,0.3750464684014809,1,7.4768181818181825,3.00781659388646
0.4604016538688689,13.96,28.92,5.8,6.6,0.5934030612245076,2.4380400572246037,0.6259287338893089,0,1.9845378151260504,3.00781659388646
0.9478989667049332,14.44,28.32,8.7,8.4,0.5934030612245076,2.4380400572246037,0.6259287338893089,1,1.9845378151260504,3.00781659388646
0.8079270186335299,26.93,28.31,7.55242718446601,7.918430034129696,1.3692083333333318,2.4380400572246037,2.5619387755102028,1,0.3478875593876758,3.00781659388646
0.4570602125147552,9.05,24.67,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,0.3750464684014809,1,7.4768181818181825,3.00781659388646
0.5956059356966158,9.71,23.21,9.1,8.6,0.5934030612245076,2.4380400572246037,0.3750464684014809,1,8.16625,3.00781659388646
0.6313374066530848,9.0,23.1,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,2.606632653061223,1,5.817222222222222,3.00781659388646
0.5369776609723951,8.92,22.7,8.0,7.7,0.5934030612245076,2.4380400572246037,0.6259287338893089,1,1.9845378151260504,3.00781659388646
0.4604016538688689,15.0,21.81,6.1,6.3,0.5934030612245076,1.3001047120418854,0.7699128367670358,0,0.3478875593876758,0.3910273643782944
0.5369776609723951,9.01,21.79,8.0,7.4,0.5934030612245076,2.4380400572246037,0.6259287338893089,1,1.9845378151260504,3.00781659388646
0.5219166413142596,7.02,21.04,9.7,8.2,0.952213541666662,0.958622327790973,0.7058076634109679,1,5.786071428571426,8.53357142857143
0.5219166413142596,9.43,20.81,9.5,9.0,0.952213541666662,0.958622327790973,0.5810458121240107,1,5.786071428571426,8.53357142857143
0.9478989667049332,12.78,20.61,7.55242718446601,7.918430034129696,1.3692083333333318,2.4380400572246037,0.8370292887029299,1,6.5900000000000025,3.00781659388646
0.4604016538688689,4.74,20.15,7.7,7.9,0.5934030612245076,2.4380400572246037,0.3750464684014809,1,0.3478875593876758,3.00781659388646
0.6313374066530848,6.38,18.25,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,0.3750464684014809,1,5.817222222222222,3.00781659388646
0.9478989667049332,10.83,18.14,7.55242718446601,7.918430034129696,1.3692083333333318,2.4380400572246037,2.606632653061223,1,6.5900000000000025,3.00781659388646
0.9478989667049332,9.54,17.28,7.55242718446601,7.918430034129696,1.3692083333333318,2.4380400572246037,2.5619387755102028,1,7.4768181818181825,3.00781659388646
0.5219166413142596,9.66,16.27,9.7,8.1,0.952213541666662,0.958622327790973,0.7699128367670358,1,5.786071428571426,8.53357142857143
0.5219166413142596,8.41,16.15,9.5,8.7,0.952213541666662,0.958622327790973,0.5810458121240107,1,5.786071428571426,8.53357142857143
0.6313374066530848,6.06,15.85,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,0.3874695863746934,1,5.817222222222222,3.00781659388646
0.4293906810035855,3.43,15.29,7.7,7.1,0.5934030612245076,2.4380400572246037,0.3750464684014809,1,0.3478875593876758,3.00781659388646
0.6313374066530848,5.51,15.14,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,0.3750464684014809,1,5.817222222222222,3.00781659388646
0.5956059356966158,6.85,14.98,9.5,8.4,0.5934030612245076,0.8837755102040797,0.5810458121240107,1,2.540000000000001,9.314285714285717
0.8079270186335299,9.04,14.73,8.8,3.4,0.952213541666662,0.7429713114754085,0.7699128367670358,0,4.028412698412699,0.3910273643782944
0.6313374066530848,5.89,14.64,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,2.606632653061223,1,1.460840336134454,3.00781659388646
0.8079270186335299,6.03,14.63,6.966783831282952,6.733856893542763,0.354420181968605,0.7429713114754085,0.7995674300254428,0,4.028412698412699,0.4640000000000001
0.8079270186335299,9.7,14.61,8.7,6.3,0.952213541666662,0.7429713114754085,0.7699128367670358,0,4.028412698412699,2.3611627906976747
0.6313374066530848,5.28,14.6,7.55242718446601,7.918430034129696,0.354420181968605,2.4380400572246037,0.4982499999999983,1,5.817222222222222,3.00781659388646
0.8079270186335299,4.99,13.79,8.3,5.3,0.952213541666662,0.7429713114754085,0.7058076634109679,0,4.028412698412699,2.3611627906976747
0.8079270186335299,8.25,13.67,8.3,4.8,0.952213541666662,0.7429713114754085,0.7699128367670358,0,4.028412698412699,2.3611627906976747
0.8079270186335299,8.52,13.47,9.4,6.3,0.952213541666662,0.7429713114754085,0.7699128367670358,0,4.028412698412699,4.565882352941177
0.8079270186335299,5.54,13.32,8.8,3.2,0.952213541666662,0.7429713114754085,0.7058076634109679,0,4.028412698412699,0.3910273643782944
0.5219166413142596,6.99,13.1,9.7,8.5,0.952213541666662,0.958622327790973,0.5810458121240107,1,5.786071428571426,0.3910273643782944
0.5316265060240957,6.62,12.84,9.3,8.9,0.5074457831325189,2.4380400572246037,0.6259287338893089,1,1.3206896551724134,1.1133333333333335
0.5956059356966158,5.03,12.66,8.5,8.2,0.5934030612245076,2.4380400572246037,0.4982499999999983,1,8.16625,0.3910273643782944
0.8079270186335299,5.99,12.63,8.8,6.4,0.952213541666662,0.7429713114754085,0.7058076634109679,0,4.028412698412699,2.3611627906976747
0.5219166413142596,3.96,12.61,9.7,8.3,0.952213541666662,0.958622327790973,0.7995674300254428,1,5.786071428571426,8.53357142857143
0.4570602125147552,2.5,12.13,8.6,8.7,0.5934030612245076,2.4380400572246037,0.3750464684014809,1,0.3478875593876758,3.00781659388646
0.8079270186335299,7.97,12.12,9.4,7.8,0.952213541666662,1.3001047120418854,0.7699128367670358,1,4.7614285714285725,4.835000000000001
